Linux 7.0.0-1006-aws (ip-172-31-47-97) 	06/20/26 	_x86_64_	(16 CPU)

14:53:46     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:53:54       7   13.27    0.00    2.04    3.06    0.00    1.02    0.00    0.00    0.00   80.61
14:53:54       8    8.16    0.00    4.08    1.02    0.00    0.00    0.00    0.00    0.00   86.73
14:53:54       9    3.12    0.00    3.12    1.04    0.00    0.00    0.00    0.00    0.00   92.71
14:53:54      10   13.40    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   83.51
14:53:54      11    5.21    0.00    4.17    2.08    0.00    0.00    0.00    0.00    0.00   88.54
14:53:54      12   38.14    0.00    2.06    2.06    0.00    0.00    0.00    0.00    0.00   57.73
14:53:54      13    7.14    0.00    3.06    1.02    0.00    1.02    0.00    0.00    0.00   87.76
14:53:54      14    5.15    0.00    2.06    2.06    0.00    0.00    0.00    0.00    0.00   90.72
14:53:54      15    9.09    0.00    4.04    3.03    0.00    0.00    0.00    0.00    0.00   83.84

14:53:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:53:55     all   15.87    0.00    3.65    0.82    0.00    0.38    0.00    0.00    0.00   79.28
14:53:55       0    8.00    0.00    3.00    1.00    0.00    1.00    0.00    0.00    0.00   87.00
14:53:55       1    6.06    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   89.90
14:53:55       2    4.00    0.00    4.00    4.00    0.00    1.00    0.00    0.00    0.00   87.00
14:53:55       3    3.06    0.00    3.06    1.02    0.00    0.00    0.00    0.00    0.00   92.86
14:53:55       4    6.12    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   89.80
14:53:55       5   11.11    0.00    4.04    3.03    0.00    0.00    0.00    0.00    0.00   81.82
14:53:55       6    8.33    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   87.50
14:53:55       7   20.20    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   76.77
14:53:55       8   11.11    0.00    3.03    1.01    0.00    0.00    0.00    0.00    0.00   84.85
14:53:55       9   21.78    0.00    4.95    0.99    0.00    0.99    0.00    0.00    0.00   71.29
14:53:55      10   26.26    0.00    3.03    1.01    0.00    0.00    0.00    0.00    0.00   69.70
14:53:55      11    8.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   87.00
14:53:55      12   99.01    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
14:53:55      13    9.09    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   86.87
14:53:55      14    6.93    0.00    3.96    0.00    0.00    0.99    0.00    0.00    0.00   88.12
14:53:55      15    3.03    0.00    5.05    1.01    0.00    1.01    0.00    0.00    0.00   89.90

14:53:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:53:56     all   11.22    0.00    3.95    2.42    0.00    0.51    0.00    0.00    0.00   81.89
14:53:56       0    6.06    0.00    4.04    2.02    0.00    0.00    0.00    0.00    0.00   87.88
14:53:56       1   27.55    0.00    7.14    1.02    0.00    0.00    0.00    0.00    0.00   64.29
14:53:56       2    3.00    0.00    5.00    1.00    0.00    1.00    0.00    0.00    0.00   90.00
14:53:56       3    3.03    0.00    3.03    3.03    0.00    1.01    0.00    0.00    0.00   89.90
14:53:56       4   29.00    0.00    5.00    2.00    0.00    1.00    0.00    0.00    0.00   63.00
14:53:56       5   11.58    0.00    5.26   12.63    0.00    0.00    0.00    0.00    0.00   70.53
14:53:56       6   12.12    0.00    4.04    1.01    0.00    0.00    0.00    0.00    0.00   82.83
14:53:56       7    3.00    0.00    4.00    1.00    0.00    1.00    0.00    0.00    0.00   91.00
14:53:56       8    2.08    0.00    2.08    1.04    0.00    1.04    0.00    0.00    0.00   93.75
14:53:56       9    2.04    0.00    3.06    1.02    0.00    0.00    0.00    0.00    0.00   93.88
14:53:56      10    9.18    0.00    2.04    2.04    0.00    0.00    0.00    0.00    0.00   86.73
14:53:56      11    2.00    0.00    5.00    1.00    0.00    1.00    0.00    0.00    0.00   91.00
14:53:56      12   48.45    0.00    1.03    0.00    0.00    1.03    0.00    0.00    0.00   49.48
14:53:56      13    5.10    0.00    3.06    3.06    0.00    0.00    0.00    0.00    0.00   88.78
14:53:56      14    4.26    0.00    5.32    7.45    0.00    1.06    0.00    0.00    0.00   81.91
14:53:56      15   11.34    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   84.54

14:53:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:53:57     all   13.22    0.00    4.90    1.65    0.00    0.45    0.00    0.00    0.00   79.78
14:53:57       0    7.29    0.00    4.17    1.04    0.00    1.04    0.00    0.00    0.00   86.46
14:53:57       1   38.00    0.00    7.00    1.00    0.00    0.00    0.00    0.00    0.00   54.00
14:53:57       2    5.21    0.00    4.17    1.04    0.00    0.00    0.00    0.00    0.00   89.58
14:53:57       3    7.07    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   87.88
14:53:57       4    4.08    0.00    3.06    3.06    0.00    0.00    0.00    0.00    0.00   89.80
14:53:57       5   16.33    0.00    7.14    2.04    0.00    1.02    0.00    0.00    0.00   73.47
14:53:57       6    5.05    0.00    5.05    1.01    0.00    1.01    0.00    0.00    0.00   87.88
14:53:57       7   53.54    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   37.37
14:53:57       8   17.35    0.00    5.10    2.04    0.00    1.02    0.00    0.00    0.00   74.49
14:53:57       9    9.28    0.00    3.09    3.09    0.00    1.03    0.00    0.00    0.00   83.51
14:53:57      10    5.05    0.00    4.04    3.03    0.00    0.00    0.00    0.00    0.00   87.88
14:53:57      11   11.22    0.00    4.08    2.04    0.00    0.00    0.00    0.00    0.00   82.65
14:53:57      12    9.00    0.00    5.00    1.00    0.00    0.00    0.00    0.00    0.00   85.00
14:53:57      13    8.08    0.00    5.05    0.00    0.00    1.01    0.00    0.00    0.00   85.86
14:53:57      14    9.18    0.00    3.06    2.04    0.00    0.00    0.00    0.00    0.00   85.71
14:53:57      15    5.05    0.00    5.05    4.04    0.00    0.00    0.00    0.00    0.00   85.86

14:53:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:53:58     all   14.09    0.00    4.89    2.51    0.00    0.39    0.00    0.00    0.00   78.12
14:53:58       0    6.19    0.00    4.12    1.03    0.00    0.00    0.00    0.00    0.00   88.66
14:53:58       1   45.92    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   45.92
14:53:58       2    4.17    0.00    4.17    0.00    0.00    1.04    0.00    0.00    0.00   90.62
14:53:58       3   11.58    0.00    4.21    1.05    0.00    0.00    0.00    0.00    0.00   83.16
14:53:58       4   46.94    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   43.88
14:53:58       5   10.00    0.00    5.00    2.00    0.00    1.00    0.00    0.00    0.00   82.00
14:53:58       6   12.63    0.00    5.26    6.32    0.00    0.00    0.00    0.00    0.00   75.79
14:53:58       7   13.68    0.00    3.16    0.00    0.00    0.00    0.00    0.00    0.00   83.16
14:53:58       8   10.20    0.00    4.08    1.02    0.00    0.00    0.00    0.00    0.00   84.69
14:53:58       9   13.13    0.00    3.03    2.02    0.00    0.00    0.00    0.00    0.00   81.82
14:53:58      10   12.12    0.00    5.05    4.04    0.00    1.01    0.00    0.00    0.00   77.78
14:53:58      11    7.45    0.00    5.32   13.83    0.00    0.00    0.00    0.00    0.00   73.40
14:53:58      12    7.14    0.00    4.08    4.08    0.00    1.02    0.00    0.00    0.00   83.67
14:53:58      13   15.31    0.00    5.10    3.06    0.00    1.02    0.00    0.00    0.00   75.51
14:53:58      14    4.17    0.00    4.17    1.04    0.00    0.00    0.00    0.00    0.00   90.62
14:53:58      15    4.08    0.00    4.08    1.02    0.00    1.02    0.00    0.00    0.00   89.80

14:53:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:53:59     all   24.33    0.00    9.36    2.23    0.00    1.02    0.00    0.00    0.00   63.06
14:53:59       0   35.35    0.00    8.08    2.02    0.00    1.01    0.00    0.00    0.00   53.54
14:53:59       1   18.56    0.00    7.22    1.03    0.00    1.03    0.00    0.00    0.00   72.16
14:53:59       2   34.34    0.00    8.08    5.05    0.00    1.01    0.00    0.00    0.00   51.52
14:53:59       3   43.00    0.00   10.00    2.00    0.00    1.00    0.00    0.00    0.00   44.00
14:53:59       4   38.14    0.00   13.40   10.31    0.00    1.03    0.00    0.00    0.00   37.11
14:53:59       5   20.20    0.00   12.12    1.01    0.00    1.01    0.00    0.00    0.00   65.66
14:53:59       6   17.17    0.00   11.11    2.02    0.00    1.01    0.00    0.00    0.00   68.69
14:53:59       7   15.31    0.00    8.16    2.04    0.00    1.02    0.00    0.00    0.00   73.47
14:53:59       8   18.37    0.00    9.18    1.02    0.00    1.02    0.00    0.00    0.00   70.41
14:53:59       9   17.35    0.00   10.20    1.02    0.00    2.04    0.00    0.00    0.00   69.39
14:53:59      10   15.79    0.00    7.37    0.00    0.00    1.05    0.00    0.00    0.00   75.79
14:53:59      11   20.20    0.00    9.09    1.01    0.00    1.01    0.00    0.00    0.00   68.69
14:53:59      12   16.33    0.00    7.14    1.02    0.00    1.02    0.00    0.00    0.00   74.49
14:53:59      13   40.21    0.00   10.31    2.06    0.00    0.00    0.00    0.00    0.00   47.42
14:53:59      14   18.37    0.00   10.20    2.04    0.00    1.02    0.00    0.00    0.00   68.37
14:53:59      15   20.20    0.00    8.08    2.02    0.00    1.01    0.00    0.00    0.00   68.69

14:53:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:54:00     all   16.41    0.00    4.56    1.65    0.00    0.51    0.00    0.00    0.00   76.87
14:54:00       0   16.33    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   80.61
14:54:00       1    4.04    0.00    5.05    3.03    0.00    1.01    0.00    0.00    0.00   86.87
14:54:00       2   11.46    0.00    4.17    4.17    0.00    0.00    0.00    0.00    0.00   80.21
14:54:00       3    7.00    0.00    5.00    3.00    0.00    1.00    0.00    0.00    0.00   84.00
14:54:00       4   11.11    0.00    4.04    2.02    0.00    1.01    0.00    0.00    0.00   81.82
14:54:00       5    3.06    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   91.84
14:54:00       6    6.19    0.00    5.15    7.22    0.00    1.03    0.00    0.00    0.00   80.41
14:54:00       7   38.00    0.00    3.00    3.00    0.00    0.00    0.00    0.00    0.00   56.00
14:54:00       8    5.10    0.00    4.08    0.00    0.00    1.02    0.00    0.00    0.00   89.80
14:54:00       9    4.04    0.00    3.03    1.01    0.00    0.00    0.00    0.00    0.00   91.92
14:54:00      10    8.16    0.00    3.06    1.02    0.00    0.00    0.00    0.00    0.00   87.76
14:54:00      11    8.00    0.00    7.00    0.00    0.00    1.00    0.00    0.00    0.00   84.00
14:54:00      12   13.27    0.00    3.06    1.02    0.00    0.00    0.00    0.00    0.00   82.65
14:54:00      13   88.12    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00    0.00
14:54:00      14   17.17    0.00    4.04    1.01    0.00    1.01    0.00    0.00    0.00   76.77
14:54:00      15   19.39    0.00    2.04    0.00    0.00    1.02    0.00    0.00    0.00   77.55

14:54:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:54:01     all   16.55    0.00    4.50    0.38    0.00    0.44    0.00    0.00    0.00   78.12
14:54:01       0    4.08    0.00    4.08    1.02    0.00    1.02    0.00    0.00    0.00   89.80
14:54:01       1    6.06    0.00    4.04    1.01    0.00    0.00    0.00    0.00    0.00   88.89
14:54:01       2    7.22    0.00    2.06    1.03    0.00    0.00    0.00    0.00    0.00   89.69
14:54:01       3    6.86    0.00    4.90    0.00    0.00    0.98    0.00    0.00    0.00   87.25
14:54:01       4    4.12    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   91.75
14:54:01       5    4.04    0.00    5.05    0.00    0.00    1.01    0.00    0.00    0.00   89.90
14:54:01       6    8.00    0.00    4.00    1.00    0.00    1.00    0.00    0.00    0.00   86.00
14:54:01       7   30.30    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   65.66
14:54:01       8    4.12    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   91.75
14:54:01       9    6.19    0.00    4.12    0.00    0.00    1.03    0.00    0.00    0.00   88.66
14:54:01      10   33.33    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   62.63
14:54:01      11    9.00    0.00    6.00    1.00    0.00    0.00    0.00    0.00    0.00   84.00
14:54:01      12   42.42    0.00    4.04    1.01    0.00    0.00    0.00    0.00    0.00   52.53
14:54:01      13   88.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
14:54:01      14    5.15    0.00    3.09    0.00    0.00    1.03    0.00    0.00    0.00   90.72
14:54:01      15    4.12    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   92.78

14:54:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:54:02     all   13.31    0.00    7.04    3.49    0.00    0.65    0.00    0.00    0.00   75.52
14:54:02       0    7.29    0.00    9.38   13.54    0.00    1.04    0.00    0.00    0.00   68.75
14:54:02       1    6.25    0.00    7.29    1.04    0.00    1.04    0.00    0.00    0.00   84.38
14:54:02       2    8.33    0.00    6.25    4.17    0.00    1.04    0.00    0.00    0.00   80.21
14:54:02       3   10.42    0.00    5.21    2.08    0.00    0.00    0.00    0.00    0.00   82.29
14:54:02       4   10.53    0.00    5.26    1.05    0.00    1.05    0.00    0.00    0.00   82.11
14:54:02       5    3.16    0.00    4.21    2.11    0.00    0.00    0.00    0.00    0.00   90.53
14:54:02       6    8.33    0.00    7.29    1.04    0.00    0.00    0.00    0.00    0.00   83.33
14:54:02       7   11.22    0.00    6.12    4.08    0.00    1.02    0.00    0.00    0.00   77.55
14:54:02       8    7.07    0.00    7.07    4.04    0.00    1.01    0.00    0.00    0.00   80.81
14:54:02       9    7.37    0.00    9.47   11.58    0.00    0.00    0.00    0.00    0.00   71.58
